		Time			Cycle	PC		Insn	Decoded instruction	Register and memory contents
           5495	       548	80000878	0000	c.unimp	
           5505	       549	8000087c	0000	c.unimp	
           5515	       550	80000880	0000	c.unimp	
           5525	       551	80000884	0000	c.unimp	
           5535	       552	80000888	0000	c.unimp	
           5545	       553	8000088c	0000	c.unimp	
           5555	       554	80000890	0000	c.unimp	
           5565	       555	80000894	0000	c.unimp	
           5575	       556	80000898	0000	c.unimp	
           5585	       557	8000089c	0000	c.unimp	
           5595	       558	800008a0	0000	c.unimp	
           5605	       559	800008a4	0000	c.unimp	
           5615	       560	800008a8	0000	c.unimp	
           5625	       561	800008ac	0000	c.unimp	
           5635	       562	800008b0	0000	c.unimp	
           5645	       563	800008b4	0000	c.unimp	
           5655	       564	800008b8	0000	c.unimp	
           5665	       565	800008bc	0000	c.unimp	
           5675	       566	800008c0	0000	c.unimp	
           5685	       567	800008c4	0000	c.unimp	
           5695	       568	800008c8	0000	c.unimp	
           5705	       569	800008cc	0000	c.unimp	
           5715	       570	800008d0	0000	c.unimp	
           5725	       571	800008d4	0000	c.unimp	
           5735	       572	800008d8	0000	c.unimp	
           5745	       573	800008dc	0000	c.unimp	
           5755	       574	800008e0	0000	c.unimp	
           5765	       575	800008e4	0000	c.unimp	
           5775	       576	800008e8	0000	c.unimp	
           5785	       577	800008ec	0000	c.unimp	
           5795	       578	800008f0	0000	c.unimp	
           5805	       579	800008f4	0000	c.unimp	
           5815	       580	800008f8	0000	c.unimp	
           5825	       581	800008fc	0000	c.unimp	
           5835	       582	80000900	0000	c.unimp	
           5845	       583	80000904	0000	c.unimp	
           5855	       584	80000908	0000	c.unimp	
           5865	       585	8000090c	0000	c.unimp	
           5875	       586	80000910	0000	c.unimp	
           5885	       587	80000914	0000	c.unimp	
           5895	       588	80000918	0000	c.unimp	
           5905	       589	8000091c	0000	c.unimp	
           5915	       590	80000920	0000	c.unimp	
           5925	       591	80000924	0000	c.unimp	
           5935	       592	80000928	0000	c.unimp	
           5945	       593	8000092c	0000	c.unimp	
           5955	       594	80000930	0000	c.unimp	
           5965	       595	80000934	0000	c.unimp	
           5975	       596	80000938	0000	c.unimp	
           5985	       597	8000093c	0000	c.unimp	
           5995	       598	80000940	0000	c.unimp	
           6005	       599	80000944	0000	c.unimp	
           6015	       600	80000948	0000	c.unimp	
           6025	       601	8000094c	0000	c.unimp	
           6035	       602	80000950	0000	c.unimp	
           6045	       603	80000954	0000	c.unimp	
           6055	       604	80000958	0000	c.unimp	
           6065	       605	8000095c	0000	c.unimp	
           6075	       606	80000960	0000	c.unimp	
           6085	       607	80000964	0000	c.unimp	
           6095	       608	80000968	0000	c.unimp	
           6105	       609	8000096c	0000	c.unimp	
           6115	       610	80000970	0000	c.unimp	
           6125	       611	80000974	0000	c.unimp	
           6135	       612	80000978	0000	c.unimp	
           6145	       613	8000097c	0000	c.unimp	
           6155	       614	80000980	0000	c.unimp	
           6165	       615	80000984	0000	c.unimp	
           6175	       616	80000988	0000	c.unimp	
           6185	       617	8000098c	0000	c.unimp	
           6195	       618	80000990	0000	c.unimp	
           6205	       619	80000994	0000	c.unimp	
           6215	       620	80000998	0000	c.unimp	
           6225	       621	8000099c	0000	c.unimp	
           6235	       622	800009a0	0000	c.unimp	
           6245	       623	800009a4	0000	c.unimp	
           6255	       624	800009a8	0000	c.unimp	
           6265	       625	800009ac	0000	c.unimp	
           6275	       626	800009b0	0000	c.unimp	
           6285	       627	800009b4	0000	c.unimp	
           6295	       628	800009b8	0000	c.unimp	
           6305	       629	800009bc	0000	c.unimp	
           6315	       630	800009c0	0000	c.unimp	
           6325	       631	800009c4	0000	c.unimp	
           6335	       632	800009c8	0000	c.unimp	
           6345	       633	800009cc	0000	c.unimp	
           6355	       634	800009d0	0000	c.unimp	
           6365	       635	800009d4	0000	c.unimp	
           6375	       636	800009d8	0000	c.unimp	
           6385	       637	800009dc	0000	c.unimp	
           6395	       638	800009e0	0000	c.unimp	
           6405	       639	800009e4	0000	c.unimp	
           6415	       640	800009e8	0000	c.unimp	
           6425	       641	800009ec	0000	c.unimp	
           6435	       642	800009f0	0000	c.unimp	
           6445	       643	800009f4	0000	c.unimp	
           6455	       644	800009f8	0000	c.unimp	
           6465	       645	800009fc	0000	c.unimp	
           6475	       646	80000a00	0000	c.unimp	
